age,year,startmonth,endmonth,string,b0,b1,b2,b3,b4,b5,b6,b7
56,1985,1,12,1/1984-12/1985,0.524102402,0.120671293,0.029445244,0,0.026974005,0.20206398,0.001557048,0.095186028
57,1985,1,12,1/1984-12/1985,0.497722465,0.117795528,0.02702269,0,0.025830759,0.222471565,0.000543852,0.108613142
58,1985,1,12,1/1984-12/1985,0.478276921,0.11453741,0.028568174,0,0.031296762,0.224918913,0.000988638,0.121413181
59,1985,1,12,1/1984-12/1985,0.447998946,0.115197205,0.027133397,0,0.03073564,0.242172269,0.000585322,0.13617722
60,1985,1,12,1/1984-12/1985,0.429829318,0.104879487,0.024184377,0,0.028953791,0.247545141,0.000839822,0.163768064
61,1985,1,12,1/1984-12/1985,0.385324619,0.108260856,0.022145925,0,0.033012422,0.257341086,0.00061212,0.193302973
62,1985,1,12,1/1984-12/1985,0.283122543,0.107556613,0.014621574,0,0.028728684,0.279686883,0.000673725,0.285609977
63,1985,1,12,1/1984-12/1985,0.24741679,0.109212138,0.013707854,0,0.029375735,0.279652339,0.000321262,0.320313882
64,1985,1,12,1/1984-12/1985,0.208159744,0.109701542,0.010170772,0,0.026692435,0.309188906,0.000717154,0.335369446
65,1985,1,12,1/1984-12/1985,0.124100525,0.096635944,0.008342289,0,0.028098214,0.338813555,0.000523897,0.403485575
66,1985,1,12,1/1984-12/1985,0.104270667,0.091057443,0.006536587,0,0.023089121,0.343416643,0.000657139,0.430972401
67,1985,1,12,1/1984-12/1985,0.084799471,0.087785514,0.007193504,0,0.02049917,0.345571635,0.001026625,0.453124081
68,1985,1,12,1/1984-12/1985,0.070143444,0.084376492,0.0053026,0,0.024198407,0.344339676,0.000230526,0.471408854
69,1985,1,12,1/1984-12/1985,0.058988433,0.083256749,0.004177534,0,0.025280722,0.356477552,0.000586793,0.471232216
70,1985,1,12,1/1984-12/1985,0.04956538,0.066960595,0.003419916,0,0.025503272,0.369508462,0.000281465,0.48476091
71,1985,1,12,1/1984-12/1985,0.044327352,0.073105167,0.002977774,0,0.030154559,0.368580569,0.000508103,0.480346477
72,1985,1,12,1/1984-12/1985,0.041403167,0.067317062,0.00339558,0,0.024878704,0.377404797,0.000361686,0.485239005
73,1985,1,12,1/1984-12/1985,0.038686583,0.062985196,0.003169772,0,0.027008654,0.364188931,0.000302943,0.50365792
74,1985,1,12,1/1984-12/1985,0.029394219,0.047032329,0.001030691,0,0.03377276,0.386679627,0.000380964,0.50170941
75,1985,1,12,1/1984-12/1985,0.02782328,0.041877788,0.002260279,0,0.033314894,0.380292575,0.000366606,0.514064578
15,1984,1,12,1/1983-12/1984,0.017830674,0.15216715,0.032900129,0,0.000688946,0.013303558,0.644820478,0.138289066
16,1984,1,12,1/1983-12/1984,0.038098928,0.244728045,0.083092102,0,0.000648562,0.01650834,0.511790807,0.105133216
17,1984,1,12,1/1983-12/1984,0.077695049,0.321024426,0.100595097,0,0.001457915,0.026867621,0.390239474,0.082120418
18,1984,1,12,1/1983-12/1984,0.212076354,0.285770075,0.120865181,0,0.00188308,0.040492103,0.265672982,0.073240225
19,1984,1,12,1/1983-12/1984,0.342226437,0.244278422,0.109629857,0,0.001402786,0.057396308,0.184507301,0.060558889
20,1984,1,12,1/1983-12/1984,0.415423928,0.211408082,0.101873224,0,0.002012886,0.070069712,0.149333691,0.049878477
21,1984,1,12,1/1983-12/1984,0.465047906,0.196376736,0.095533504,0,0.002457004,0.078642707,0.119172271,0.042769872
22,1984,1,12,1/1983-12/1984,0.533458276,0.162568488,0.090604871,0,0.002654922,0.088948073,0.08478271,0.03698266
23,1984,1,12,1/1983-12/1984,0.581972306,0.138476404,0.086964686,0,0.003861571,0.102206385,0.054182863,0.032335786
24,1984,1,12,1/1983-12/1984,0.609997034,0.130050759,0.077281344,0,0.004059823,0.110294755,0.040150462,0.028165824
25,1984,1,12,1/1983-12/1984,0.63217046,0.11813366,0.072552586,0,0.004594531,0.113821405,0.03246701,0.026260349
26,1984,1,12,1/1983-12/1984,0.637293677,0.117846083,0.069574104,0,0.00362696,0.122841744,0.023597461,0.025219971
27,1984,1,12,1/1983-12/1984,0.638804614,0.116482237,0.065470736,0,0.00419255,0.128998038,0.022017639,0.024034186
28,1984,1,12,1/1983-12/1984,0.636475849,0.116042787,0.061790237,0,0.005325589,0.13887309,0.017445277,0.024047172
29,1984,1,12,1/1983-12/1984,0.642114128,0.119516813,0.05946618,0,0.004805881,0.136953861,0.015215427,0.02192771
30,1984,1,12,1/1983-12/1984,0.644607861,0.121992264,0.059469718,0,0.005651311,0.133086695,0.01289351,0.022298641
31,1984,1,12,1/1983-12/1984,0.643359733,0.122518927,0.052960808,0,0.00555922,0.139181611,0.012863607,0.023556093
32,1984,1,12,1/1983-12/1984,0.645954586,0.126248213,0.051282004,0,0.004864286,0.138949214,0.011282298,0.021419399
33,1984,1,12,1/1983-12/1984,0.631447359,0.12879231,0.055244613,0,0.007490755,0.142609851,0.010228541,0.024186571
34,1984,1,12,1/1983-12/1984,0.64623354,0.126694481,0.049125284,0,0.005467204,0.141362376,0.009712829,0.021404287
35,1984,1,12,1/1983-12/1984,0.650873716,0.128187092,0.052267316,0,0.007541196,0.132858583,0.006627023,0.021645073
36,1984,1,12,1/1983-12/1984,0.642962966,0.124369676,0.048816916,0,0.006491352,0.145081519,0.007382038,0.024895533
37,1984,1,12,1/1983-12/1984,0.655984451,0.127215037,0.046957822,0,0.006034367,0.133464354,0.007863686,0.022480282
38,1984,1,12,1/1983-12/1984,0.65597492,0.130959964,0.046567544,0,0.007647695,0.130403566,0.007533886,0.020912426
39,1984,1,12,1/1983-12/1984,0.658839971,0.126406967,0.044736625,0,0.007290501,0.132787456,0.005921839,0.02401664
40,1984,1,12,1/1983-12/1984,0.65642829,0.131009359,0.039903831,0,0.008009701,0.135177807,0.005893303,0.023577708
41,1984,1,12,1/1983-12/1984,0.661724432,0.132740361,0.038178549,0,0.007540705,0.130568683,0.005781625,0.023465644
42,1984,1,12,1/1983-12/1984,0.666172652,0.122325879,0.039943974,0,0.009165128,0.130662308,0.00493621,0.026793848
43,1984,1,12,1/1983-12/1984,0.65123036,0.127401363,0.040777313,0,0.010336851,0.136368084,0.004765414,0.029120615
44,1984,1,12,1/1983-12/1984,0.6587994,0.118787017,0.041806308,0,0.011336366,0.138691369,0.00514187,0.025437671
45,1984,1,12,1/1983-12/1984,0.650529412,0.119509807,0.041507896,0,0.009314692,0.144308285,0.003791281,0.031038628
46,1984,1,12,1/1983-12/1984,0.637855488,0.117941713,0.039749528,0,0.014876729,0.154760962,0.004243293,0.030572287
47,1984,1,12,1/1983-12/1984,0.630901196,0.128843233,0.040478024,0,0.01359852,0.147221783,0.003717065,0.03524018
48,1984,1,12,1/1983-12/1984,0.629648754,0.122992173,0.040602989,0,0.014782229,0.152410981,0.003285729,0.036277144
49,1984,1,12,1/1983-12/1984,0.614844482,0.119626369,0.038364504,0,0.01707605,0.165339842,0.003531798,0.041216955
50,1984,1,12,1/1983-12/1984,0.612847458,0.121674036,0.034720513,0,0.016972102,0.169767052,0.002217357,0.041801483
51,1984,1,12,1/1983-12/1984,0.601458351,0.124825167,0.033464781,0,0.020240267,0.170388721,0.002244645,0.047378068
52,1984,1,12,1/1983-12/1984,0.590136453,0.114304252,0.030546493,0,0.025655485,0.1842892,0.002267782,0.052800336
53,1984,1,12,1/1983-12/1984,0.577278729,0.12062086,0.033974864,0,0.024626144,0.184836734,0.001619806,0.057042863
54,1984,1,12,1/1983-12/1984,0.548364617,0.119656105,0.034486894,0,0.022887131,0.203098897,0.002218408,0.069287946
55,1984,1,12,1/1983-12/1984,0.539968247,0.119083915,0.028569224,0,0.029034047,0.211795381,0.002387655,0.06916153
56,1984,1,12,1/1983-12/1984,0.516275908,0.116256491,0.031677464,0,0.02679621,0.216310346,0.001930445,0.090753135
57,1984,1,12,1/1983-12/1984,0.506736452,0.115559471,0.030150139,0,0.02923065,0.214670818,0.001888028,0.101764443
58,1984,1,12,1/1983-12/1984,0.478322601,0.112146577,0.031026947,0,0.033829738,0.227431982,0.000618269,0.116623885
59,1984,1,12,1/1983-12/1984,0.445680926,0.117949397,0.029708343,0,0.033098528,0.248360698,0.001956449,0.123245658
60,1984,1,12,1/1983-12/1984,0.41200342,0.108789955,0.027212363,0,0.032074652,0.260564855,0.000894818,0.158459937
61,1984,1,12,1/1983-12/1984,0.378902324,0.11465628,0.024268178,0,0.036562652,0.264607541,0.000656502,0.180346522
62,1984,1,12,1/1983-12/1984,0.304277336,0.102931971,0.016820001,0,0.03174105,0.284540677,0.0011334,0.258555565
63,1984,1,12,1/1983-12/1984,0.263332232,0.105501612,0.015841455,0,0.027348403,0.298924081,0.000152705,0.288899513
64,1984,1,12,1/1983-12/1984,0.206816021,0.099495781,0.012166558,0,0.028600982,0.319025361,0.00065576,0.333239536
65,1984,1,12,1/1983-12/1984,0.130496384,0.09407014,0.009161298,0,0.026000617,0.341453062,0.001234516,0.397583982
66,1984,1,12,1/1983-12/1984,0.102238398,0.092697396,0.006503471,0,0.022707954,0.357191243,0.000841426,0.417820112
67,1984,1,12,1/1983-12/1984,0.087301638,0.095132467,0.005953446,0,0.024424629,0.349845826,0.000261795,0.437080198
68,1984,1,12,1/1983-12/1984,0.067863384,0.088924555,0.004747334,0,0.022202177,0.375027368,0.000294169,0.440941014
69,1984,1,12,1/1983-12/1984,0.067847283,0.080454506,0.006148337,0,0.024280143,0.375734562,0.000702098,0.444833071
70,1984,1,12,1/1983-12/1984,0.05450396,0.069969281,0.004893602,0,0.026219309,0.394498173,0.000602803,0.449312873
71,1984,1,12,1/1983-12/1984,0.047774898,0.077178696,0.002637418,0,0.026138179,0.394634982,0.000229366,0.451406461
72,1984,1,12,1/1983-12/1984,0.040642378,0.06998402,0.004303593,0,0.029616418,0.392394008,0.001192473,0.46186711
73,1984,1,12,1/1983-12/1984,0.040180805,0.057669441,0.003775756,0,0.030514332,0.385732701,0.000822287,0.481304677
74,1984,1,12,1/1983-12/1984,0.033082099,0.04829075,0.001967932,0,0.032427615,0.397717082,0.000566208,0.485948314
75,1984,1,12,1/1983-12/1984,0.030958994,0.047099193,0.000650786,0,0.031249871,0.418327828,0.000738327,0.470975001
15,1983,1,12,1/1982-12/1983,0.014958576,0.144552927,0.041028256,0,0.000653431,0.014704649,0.644785723,0.139316437
16,1983,1,12,1/1982-12/1983,0.037083961,0.232644858,0.094569075,0,0.001206933,0.018435949,0.514693922,0.101365302
17,1983,1,12,1/1982-12/1983,0.07281841,0.302515474,0.116223839,0,0.001013532,0.025409999,0.397953092,0.084065654
18,1983,1,12,1/1982-12/1983,0.191226298,0.281652596,0.137052941,0,0.001596683,0.043598425,0.270023094,0.074849963
19,1983,1,12,1/1982-12/1983,0.313046255,0.249806497,0.135280363,0,0.002200046,0.059145893,0.181693248,0.058827698
20,1983,1,12,1/1982-12/1983,0.388476884,0.218859579,0.125941929,0,0.001667307,0.072956164,0.145521532,0.046576606
21,1983,1,12,1/1982-12/1983,0.442186994,0.191366241,0.117773494,0,0.002688536,0.081890701,0.124110044,0.039983989
22,1983,1,12,1/1982-12/1983,0.497552408,0.165671069,0.115875631,0,0.00233872,0.098856355,0.083194032,0.036511786
23,1983,1,12,1/1982-12/1983,0.558489271,0.13663093,0.107201157,0,0.003286071,0.107670521,0.051946142,0.034775908
24,1983,1,12,1/1982-12/1983,0.587019255,0.127779045,0.101662639,0,0.004033177,0.111789504,0.039404779,0.028311601
25,1983,1,12,1/1982-12/1983,0.603102958,0.120309657,0.096308677,0,0.003858179,0.118169331,0.030995739,0.027255459
26,1983,1,12,1/1982-12/1983,0.612800811,0.117394854,0.087651079,0,0.003622184,0.128498688,0.025253209,0.024779175
27,1983,1,12,1/1982-12/1983,0.607047118,0.123162259,0.090579586,0,0.004511012,0.130363284,0.01976891,0.024567832
28,1983,1,12,1/1982-12/1983,0.617600634,0.119564187,0.081663806,0,0.004542254,0.134277454,0.019034143,0.023317521
29,1983,1,12,1/1982-12/1983,0.613312286,0.121489857,0.079897423,0,0.003437066,0.143594198,0.015915625,0.022353545
30,1983,1,12,1/1982-12/1983,0.62355057,0.12274888,0.073210372,0,0.004447099,0.138335667,0.014631501,0.02307591
31,1983,1,12,1/1982-12/1983,0.613922716,0.125389396,0.07098936,0,0.005333154,0.149640329,0.012212255,0.022512791
32,1983,1,12,1/1982-12/1983,0.617868531,0.125808452,0.071136115,0,0.006448098,0.145879508,0.009557976,0.023301319
33,1983,1,12,1/1982-12/1983,0.616412076,0.129309545,0.065723133,0,0.006463468,0.145604232,0.011525037,0.024962509
34,1983,1,12,1/1982-12/1983,0.61986926,0.129625274,0.068373916,0,0.006499908,0.141110878,0.010622248,0.023898516
35,1983,1,12,1/1982-12/1983,0.624725943,0.124735521,0.061287007,0,0.005719574,0.151822981,0.008805151,0.022903822
36,1983,1,12,1/1982-12/1983,0.625595851,0.128704206,0.062889111,0,0.004019322,0.146481542,0.008818064,0.023491905
37,1983,1,12,1/1982-12/1983,0.624433387,0.134124167,0.063075183,0,0.005635734,0.141623145,0.008222208,0.022886176
38,1983,1,12,1/1982-12/1983,0.634297967,0.126711198,0.061498888,0,0.007010751,0.140243783,0.006481143,0.02375627
39,1983,1,12,1/1982-12/1983,0.631726314,0.133955041,0.055353721,0,0.00699259,0.140295449,0.007177798,0.024499088
40,1983,1,12,1/1982-12/1983,0.63850892,0.132163833,0.053264423,0,0.009365756,0.136711474,0.006674236,0.023311358
41,1983,1,12,1/1982-12/1983,0.650676696,0.1289778,0.049769223,0,0.008574364,0.132709554,0.005687721,0.023604644
42,1983,1,12,1/1982-12/1983,0.640010838,0.125784993,0.051394228,0,0.010100895,0.141667043,0.00465993,0.026382072
43,1983,1,12,1/1982-12/1983,0.632662365,0.131208684,0.05248502,0,0.010149372,0.140551165,0.005877051,0.027066344
44,1983,1,12,1/1982-12/1983,0.632661483,0.12479506,0.053704277,0,0.008789693,0.14547245,0.004793385,0.029783651
45,1983,1,12,1/1982-12/1983,0.625224248,0.123458935,0.051586647,0,0.013462766,0.148732941,0.005041822,0.03249264
46,1983,1,12,1/1982-12/1983,0.622529589,0.119611281,0.051944021,0,0.011984688,0.155448876,0.003872117,0.034609427
47,1983,1,12,1/1982-12/1983,0.612169464,0.130676847,0.050895941,0,0.011114131,0.157881661,0.003485696,0.033776259
48,1983,1,12,1/1982-12/1983,0.609138736,0.124028736,0.049113657,0,0.014047451,0.164609548,0.003245977,0.035815895
49,1983,1,12,1/1982-12/1983,0.616990592,0.123777408,0.044573066,0,0.015101379,0.160268955,0.002204269,0.037084331
50,1983,1,12,1/1982-12/1983,0.585938366,0.121580231,0.052257403,0,0.017707534,0.176078402,0.001589328,0.044848735
51,1983,1,12,1/1982-12/1983,0.567048683,0.122394455,0.046064508,0,0.018746602,0.195998216,0.002176634,0.047570901
52,1983,1,12,1/1982-12/1983,0.572091921,0.119491618,0.04479109,0,0.019425175,0.18763841,0.00271413,0.053847657
53,1983,1,12,1/1982-12/1983,0.564938691,0.124628399,0.043658483,0,0.020604448,0.183998885,0.00155439,0.060616705
54,1983,1,12,1/1982-12/1983,0.547952219,0.11819085,0.037132197,0,0.022450254,0.203663961,0.002762523,0.067847995
55,1983,1,12,1/1982-12/1983,0.537071882,0.110827133,0.036927359,0,0.024210461,0.216649424,0.001174321,0.07313942
56,1983,1,12,1/1982-12/1983,0.521477798,0.111998725,0.037360972,0,0.023321363,0.215679429,0.001350208,0.088811504
57,1983,1,12,1/1982-12/1983,0.47810669,0.115235629,0.038716894,0,0.027472696,0.239802468,0.001110237,0.099555387
58,1983,1,12,1/1982-12/1983,0.468550855,0.120566366,0.035042653,0,0.031971511,0.229157624,0.001763353,0.112947638
59,1983,1,12,1/1982-12/1983,0.441174543,0.11639053,0.033758888,0,0.034984118,0.247331847,0.001089429,0.125270645
60,1983,1,12,1/1982-12/1983,0.417731659,0.111701401,0.034529764,0,0.031351551,0.249249362,0.001500952,0.15393531
61,1983,1,12,1/1982-12/1983,0.381904915,0.105246419,0.030404817,0,0.033539352,0.273728065,0.001190155,0.173986278
62,1983,1,12,1/1982-12/1983,0.304430953,0.107750806,0.021277822,0,0.029314073,0.285345078,0.000499818,0.25138145
63,1983,1,12,1/1982-12/1983,0.251578122,0.099966087,0.018033554,0,0.031818571,0.311622156,0.000788142,0.286193369
64,1983,1,12,1/1982-12/1983,0.207206692,0.096698795,0.013853807,0,0.029254419,0.323954806,0.001168934,0.327862547
65,1983,1,12,1/1982-12/1983,0.1422862,0.096973414,0.010218942,0,0.025489163,0.342122881,0.000357855,0.382551544
66,1983,1,12,1/1982-12/1983,0.104209176,0.101073344,0.009271285,0,0.027810164,0.354860626,0.0011607,0.401614705
67,1983,1,12,1/1982-12/1983,0.089527719,0.101412831,0.007533535,0,0.023052193,0.373224524,0.000373173,0.404876025
68,1983,1,12,1/1982-12/1983,0.075609805,0.091820371,0.005819976,0,0.026675528,0.381582833,0.000336798,0.41815469
69,1983,1,12,1/1982-12/1983,0.072240706,0.084517259,0.006956128,0,0.022257915,0.377339123,0.000350849,0.43633802
70,1983,1,12,1/1982-12/1983,0.054501094,0.077792227,0.004611124,0,0.025110213,0.382786688,0.000442022,0.454756632
71,1983,1,12,1/1982-12/1983,0.044766615,0.078151538,0.004149266,0,0.02475356,0.40530572,0.000170502,0.4427028
72,1983,1,12,1/1982-12/1983,0.042606741,0.063561473,0.002566791,0,0.029422128,0.403729425,0.00014973,0.457963713
73,1983,1,12,1/1982-12/1983,0.040249748,0.06122227,0.002443843,0,0.028983526,0.412914447,0.00044633,0.453739836
74,1983,1,12,1/1982-12/1983,0.041442436,0.057165135,0.003139305,0,0.027198664,0.417491019,0.000302811,0.45326063
75,1983,1,12,1/1982-12/1983,0.029886534,0.040958589,0.001944624,0,0.032016121,0.429922983,0.000507272,0.464763877
15,1982,1,12,1/1981-12/1982,0.016234864,0.151620991,0.043722724,0,0.001052986,0.01393023,0.633778907,0.139659299
16,1982,1,12,1/1981-12/1982,0.03524622,0.235761991,0.100222635,0,0.000645637,0.018807895,0.501608445,0.107707177
17,1982,1,12,1/1981-12/1982,0.074067204,0.315347709,0.121643953,0,0.000674968,0.026918771,0.374156411,0.087190984
18,1982,1,12,1/1981-12/1982,0.202037088,0.27101493,0.145813379,0,0.001738526,0.046608706,0.260476482,0.072310889
19,1982,1,12,1/1981-12/1982,0.320139348,0.224508324,0.144696372,0,0.002404464,0.060211781,0.188202559,0.059837154
20,1982,1,12,1/1981-12/1982,0.397656201,0.204874928,0.127439312,0,0.002039837,0.073262405,0.145335894,0.049391423
21,1982,1,12,1/1981-12/1982,0.447251554,0.18204055,0.118366156,0,0.003337603,0.086580731,0.12179941,0.040623996
22,1982,1,12,1/1981-12/1982,0.516487148,0.155993761,0.116444109,0,0.003594566,0.096494681,0.073203642,0.037782092
23,1982,1,12,1/1981-12/1982,0.565986778,0.13229562,0.10834777,0,0.003199551,0.10511042,0.051212958,0.033846903
24,1982,1,12,1/1981-12/1982,0.579372793,0.123964182,0.106469902,0,0.004224419,0.120254893,0.034465208,0.031248605
25,1982,1,12,1/1981-12/1982,0.597879114,0.119191583,0.096312095,0,0.004243778,0.126337693,0.029109406,0.026926331
26,1982,1,12,1/1981-12/1982,0.605353473,0.11972025,0.09424341,0,0.003320534,0.127534534,0.024106209,0.02572159
27,1982,1,12,1/1981-12/1982,0.607943473,0.119310613,0.088415264,0,0.004478392,0.137866629,0.01817564,0.023809988
28,1982,1,12,1/1981-12/1982,0.603649436,0.121299798,0.086974521,0,0.003413324,0.14096592,0.019045386,0.024651615
29,1982,1,12,1/1981-12/1982,0.608075969,0.124528696,0.08123825,0,0.003421015,0.144681139,0.016407484,0.021647447
30,1982,1,12,1/1981-12/1982,0.614108406,0.126163333,0.071194924,0,0.004242832,0.145764838,0.013471327,0.025054339
31,1982,1,12,1/1981-12/1982,0.617185917,0.11742847,0.073873597,0,0.00546812,0.150922395,0.013214802,0.021906699
32,1982,1,12,1/1981-12/1982,0.613087856,0.129442603,0.067489069,0,0.005225421,0.152496256,0.010825918,0.021432878
33,1982,1,12,1/1981-12/1982,0.619623816,0.124590968,0.063939662,0,0.006828247,0.152716624,0.009063537,0.023237146
34,1982,1,12,1/1981-12/1982,0.62795958,0.123417764,0.062432352,0,0.004679034,0.150528717,0.008881631,0.022100922
35,1982,1,12,1/1981-12/1982,0.624908679,0.125850223,0.061134682,0,0.005773937,0.149350209,0.009451648,0.023530621
36,1982,1,12,1/1981-12/1982,0.625390285,0.130103454,0.0589489,0,0.007085023,0.148790276,0.007765721,0.021916341
37,1982,1,12,1/1981-12/1982,0.624342764,0.129352478,0.061877959,0,0.006710804,0.148994424,0.006350494,0.022371077
38,1982,1,12,1/1981-12/1982,0.628837526,0.132765236,0.056876098,0,0.005956655,0.144467336,0.005930691,0.025166458
39,1982,1,12,1/1981-12/1982,0.633272654,0.125326986,0.058149731,0,0.008285746,0.145963146,0.005685472,0.023316265
40,1982,1,12,1/1981-12/1982,0.636448073,0.131887716,0.055083136,0,0.008425449,0.139918734,0.005858292,0.0223786
41,1982,1,12,1/1981-12/1982,0.62984094,0.126472819,0.054755299,0,0.009028367,0.148937584,0.005329549,0.025635441
42,1982,1,12,1/1981-12/1982,0.630806788,0.139674283,0.050366174,0,0.009567092,0.14117943,0.003499724,0.024906508
43,1982,1,12,1/1981-12/1982,0.626612646,0.131206466,0.051696517,0,0.011968906,0.145186119,0.004523695,0.028805652
44,1982,1,12,1/1981-12/1982,0.630624571,0.126851623,0.049795578,0,0.010467733,0.146666705,0.003527883,0.032065907
45,1982,1,12,1/1981-12/1982,0.627635983,0.129673754,0.049752054,0,0.012118893,0.144646435,0.002909343,0.033263538
46,1982,1,12,1/1981-12/1982,0.626149515,0.12634001,0.045968846,0,0.010547075,0.159307723,0.004067327,0.027619504
47,1982,1,12,1/1981-12/1982,0.612009212,0.127735881,0.041865833,0,0.011839248,0.164933356,0.00316373,0.03845274
48,1982,1,12,1/1981-12/1982,0.608555259,0.128514622,0.045652005,0,0.017075826,0.15639349,0.003971038,0.03983776
49,1982,1,12,1/1981-12/1982,0.601484858,0.127168418,0.043553893,0,0.01693009,0.169085416,0.00307428,0.038703044
50,1982,1,12,1/1981-12/1982,0.587087756,0.121331452,0.043844943,0,0.017620437,0.182383471,0.002900303,0.044831637
51,1982,1,12,1/1981-12/1982,0.576043237,0.124357122,0.039678103,0,0.018706829,0.186942331,0.003104127,0.051168251
52,1982,1,12,1/1981-12/1982,0.575680513,0.127551688,0.041268883,0,0.017401206,0.1815842,0.001185826,0.055327682
53,1982,1,12,1/1981-12/1982,0.558072594,0.123068174,0.041631513,0,0.020733136,0.195531757,0.00143334,0.059529485
54,1982,1,12,1/1981-12/1982,0.546895184,0.123382331,0.040153592,0,0.022409756,0.204544798,0.000967123,0.061647216
55,1982,1,12,1/1981-12/1982,0.545615704,0.115658769,0.038238137,0,0.019997338,0.208227786,0.00115753,0.071104737
56,1982,1,12,1/1981-12/1982,0.509172301,0.114252453,0.040075476,0,0.026730686,0.224811241,0.001068326,0.083889517
57,1982,1,12,1/1981-12/1982,0.490975739,0.116416427,0.034431547,0,0.02977908,0.233015666,0.001439763,0.093941778
58,1982,1,12,1/1981-12/1982,0.485910204,0.114571692,0.033453337,0,0.025599231,0.235438427,0.001580676,0.103446434
59,1982,1,12,1/1981-12/1982,0.461951967,0.116413955,0.033294416,0,0.032597663,0.241532703,0.001346143,0.112863153
60,1982,1,12,1/1981-12/1982,0.423069084,0.109377109,0.029776756,0,0.029468378,0.258163737,0.000953225,0.149191712
61,1982,1,12,1/1981-12/1982,0.379360356,0.107556584,0.026914082,0,0.03212427,0.275751522,0.000585786,0.177707401
62,1982,1,12,1/1981-12/1982,0.303409244,0.105536369,0.019564435,0,0.031841704,0.300758215,0.001146784,0.237743249
63,1982,1,12,1/1981-12/1982,0.239138748,0.104870092,0.017030283,0,0.035925607,0.302565104,0.000512129,0.299958037
64,1982,1,12,1/1981-12/1982,0.221255736,0.107939601,0.014775648,0,0.031586514,0.322647647,0.000510443,0.301284411
65,1982,1,12,1/1981-12/1982,0.135719404,0.09727349,0.009878109,0,0.024645873,0.359683145,0.000273906,0.372526072
66,1982,1,12,1/1981-12/1982,0.107291243,0.104965055,0.007907795,0,0.026576704,0.362642858,0.000953489,0.389662856
67,1982,1,12,1/1981-12/1982,0.098988869,0.100522264,0.008331563,0,0.022653747,0.362761711,0.000159457,0.40658239
68,1982,1,12,1/1981-12/1982,0.082226264,0.096101368,0.005788195,0,0.020734032,0.377600215,0.000570771,0.416979156
69,1982,1,12,1/1981-12/1982,0.067722486,0.090664717,0.005823573,0,0.025199762,0.388470684,0.000559603,0.421559176
70,1982,1,12,1/1981-12/1982,0.053201614,0.080056174,0.004879981,0,0.02820126,0.408314304,0.000215425,0.425131242
71,1982,1,12,1/1981-12/1982,0.046087331,0.067495016,0.003365397,0,0.024377177,0.41673898,0.000299113,0.441636985
72,1982,1,12,1/1981-12/1982,0.043224885,0.064045653,0.00380565,0,0.023533791,0.408769465,0.000310421,0.456310135
73,1982,1,12,1/1981-12/1982,0.041323258,0.064731277,0.003677336,0,0.027015877,0.420090673,0.000676873,0.442484707
74,1982,1,12,1/1981-12/1982,0.034339187,0.050949888,0.002259165,0,0.032806218,0.414309606,3.62E-05,0.465299737
75,1982,1,12,1/1981-12/1982,0.028498277,0.053684098,0.003026177,0,0.034363531,0.426980507,0.000139814,0.453307596
15,1981,1,12,1/1980-12/1981,0.020637031,0.15169923,0.043134937,0,0.001087664,0.014224188,0.619789119,0.149427832
16,1981,1,12,1/1980-12/1981,0.047324458,0.251420586,0.092559055,0,0.001064663,0.018947837,0.48129912,0.10738428
17,1981,1,12,1/1980-12/1981,0.095979377,0.325952199,0.108518298,0,0.001171637,0.029117308,0.351253854,0.088007327
18,1981,1,12,1/1980-12/1981,0.241513244,0.258923529,0.126675651,0,0.00145494,0.045764847,0.253796124,0.071871665
19,1981,1,12,1/1980-12/1981,0.374052792,0.208411744,0.119467259,0,0.002005507,0.064617051,0.175250784,0.056194862
20,1981,1,12,1/1980-12/1981,0.448197724,0.176032104,0.109728564,0,0.002187945,0.075915158,0.141074286,0.046864219
21,1981,1,12,1/1980-12/1981,0.488233074,0.166209349,0.099510331,0,0.002891039,0.086129868,0.114722458,0.042303881
22,1981,1,12,1/1980-12/1981,0.547517776,0.140768825,0.099203235,0,0.00281113,0.099366397,0.075187035,0.035145601
23,1981,1,12,1/1980-12/1981,0.585783112,0.124679368,0.093100862,0,0.003414873,0.112430971,0.048566761,0.032024053
24,1981,1,12,1/1980-12/1981,0.61179966,0.119874428,0.07995484,0,0.003956646,0.115714175,0.040403495,0.028296756
25,1981,1,12,1/1980-12/1981,0.619997076,0.114026043,0.076343461,0,0.003224421,0.131146708,0.030925104,0.024337188
26,1981,1,12,1/1980-12/1981,0.620882892,0.115461961,0.072547626,0,0.004201029,0.136215868,0.023170121,0.027520503
27,1981,1,12,1/1980-12/1981,0.632571822,0.114466301,0.065699971,0,0.004353814,0.138944831,0.019024207,0.024939055
28,1981,1,12,1/1980-12/1981,0.628648518,0.110398793,0.062418666,0,0.003836201,0.153852675,0.018494552,0.022350593
29,1981,1,12,1/1980-12/1981,0.634355918,0.11406513,0.058421556,0,0.005571792,0.152011036,0.013820157,0.02175441
30,1981,1,12,1/1980-12/1981,0.629225247,0.117477314,0.056041627,0,0.005494422,0.158931262,0.012056045,0.020774083
31,1981,1,12,1/1980-12/1981,0.638878018,0.11935364,0.053514675,0,0.00428377,0.152712584,0.011188139,0.020069174
32,1981,1,12,1/1980-12/1981,0.632457827,0.118166176,0.052027564,0,0.006191353,0.157863411,0.011335386,0.021958283
